id,name
3398,"Star Crimzian"
3402,"Gauss Systems"
3407,"Inaros Chassis"
3401,"Gauss Neuroptics"
3405,"Inaros Neuroptics"
3403,"Gauss Systems"
3409,"Inaros Systems"
3406,"Inaros Neuroptics"
3408,"Inaros Chassis"
3410,"Inaros Systems"
3412,"Saryn Neuroptics"
3404,"Inaros"
3414,"Saryn Chassis"
3417,"Saryn Prime Neuroptics"
3413,"Saryn Neuroptics"
3415,"Saryn Chassis"
3419,"Saryn Prime Chassis"
3421,"Saryn Prime Systems"
3411,"Saryn"
3420,"Saryn Prime Chassis"
3418,"Saryn Prime Neuroptics"
3422,"Saryn Prime Systems"
3424,"Zephyr Neuroptics"
3426,"Zephyr Chassis"
3428,"Zephyr Systems"
3416,"Saryn Prime"
3425,"Zephyr Neuroptics"
3423,"Zephyr"
3427,"Zephyr Chassis"
3429,"Zephyr Systems"
3431,"Zephyr Prime Neuroptics"
3435,"Zephyr Prime Systems"
3432,"Zephyr Prime Neuroptics"
3433,"Zephyr Prime Chassis"
3434,"Zephyr Prime Chassis"
3438,"Vauban Neuroptics"
3440,"Vauban Chassis"
3436,"Zephyr Prime Systems"
3439,"Vauban Neuroptics"
3430,"Zephyr Prime"
3442,"Vauban Systems"
3441,"Vauban Chassis"
3437,"Vauban"
3443,"Vauban Systems"
3445,"Vauban Prime Neuroptics"
3447,"Vauban Prime Chassis"
3449,"Vauban Prime Systems"
3448,"Vauban Prime Chassis"
3446,"Vauban Prime Neuroptics"
3452,"Trinity Neuroptics"
3450,"Vauban Prime Systems"
3454,"Trinity Chassis"
3444,"Vauban Prime"
3453,"Trinity Neuroptics"
3455,"Trinity Chassis"
3456,"Trinity Systems"
3451,"Trinity"
3459,"Trinity Prime Neuroptics"
3457,"Trinity Systems"
3461,"Trinity Prime Chassis"
3460,"Trinity Prime Neuroptics"
3462,"Trinity Prime Chassis"
3468,"Volt Prime Chassis"
3463,"Trinity Prime Systems"
3466,"Volt Prime Neuroptics"
3464,"Trinity Prime Systems"
3469,"Volt Prime Chassis"
3467,"Volt Prime Neuroptics"
3470,"Volt Prime Systems"
3458,"Trinity Prime"
3471,"Volt Prime Systems"
3473,"Wisp Chassis"
3474,"Wisp Chassis"
3475,"Hexenon"
3478,"Wisp Systems"
3476,"Wisp Neuroptics"
3477,"Wisp Neuroptics"
3481,"Equinox Prime Neuroptics"
3479,"Wisp Systems"
3465,"Volt Prime"
3472,"Wisp"
3483,"Equinox Prime Chassis"
3482,"Equinox Prime Neuroptics"
3485,"Equinox Prime Systems"
3488,"Equinox Night Aspect"
3480,"Equinox Prime"
3490,"Equinox Night Neuroptics"
3484,"Equinox Prime Chassis"
3489,"Equinox Night Aspect"
3486,"Equinox Prime Systems"
3487,"Equinox"
3496,"Equinox Day Aspect"
3491,"Equinox Night Neuroptics"
3494,"Equinox Night Systems"
3492,"Equinox Night Chassis"
3493,"Equinox Night Chassis"
3498,"Equinox Day Neuroptics"
3497,"Equinox Day Aspect"
3499,"Equinox Day Neuroptics"
3495,"Equinox Night Systems"
3500,"Equinox Day Chassis"
3502,"Equinox Day Systems"
3504,"Forma"
3503,"Equinox Day Systems"
3505,"Forma"
3507,"Heart Noctrul"
3501,"Equinox Day Chassis"
3509,"Noctrul"
3510,"Eye-Eye Rotoblade"
3511,"Charamote Sagan Module"
3508,"Heart Noctrul"
3513,"Smooth Phasmin"
3506,"Cryotra"
3516,"Recaster Neural Relay"
3515,"Phasmin"
3514,"Smooth Phasmin"
3517,"Longwinder Lathe Coagulant"
3519,"Marquise Veridos"
3521,"Veridos"
3512,"Tazicor"
3522,"Goblite Tears"
3525,"Kriller Thermal Laser"
3524,"Goblite"
3523,"Goblite Tears"
3518,"Vulcax"
3520,"Marquise Veridos"
3529,"Carrier"
3528,"Diriga"
3530,"Dethcube"
3536,"Dera"
3531,"Djinn"
3534,"Helios"
3535,"Lanka"
3537,"Prova"
3532,"Dual Ichor"
3533,"Torid"
3539,"Carrier Prime Cerebrum"
3541,"Carrier Prime Systems"
3540,"Carrier Prime Carapace"
3544,"Dethcube Prime Carapace"
3545,"Dethcube Prime Systems"
3547,"Helios Prime Cerebrum"
3543,"Dethcube Prime Cerebrum"
3548,"Helios Prime Carapace"
3538,"Carrier Prime"
3549,"Helios Prime Systems"
3542,"Dethcube Prime"
3552,"Wyrm Prime Carapace"
3551,"Wyrm Prime Cerebrum"
3546,"Helios Prime"
3553,"Wyrm Prime Systems"
3555,"Scrap"
3556,"Shade"
3554,"Oxylus"
3550,"Wyrm Prime"
3558,"Wyrm"
3557,"Taxon"
3562,"Acrid"
3561,"Simulor"
3563,"Ignis"
3559,"Heliocor"
3560,"Gammacor"
3567,"Spectra"
3566,"Supra"
3565,"Ogris"
3564,"Ignis Wraith"
3570,"Dera Vandal Barrel"
3571,"Dera Vandal Receiver"
3568,"Flux Rifle"
3572,"Dera Vandal Stock"
3569,"Dera Vandal"
3573,"Lenz"
3574,"Amprex"
3575,"Tetra"
3576,"Opticor"
3581,"Tepa Nodule"
3577,"Glaxion"
3578,"Komorex"
3579,"Cyanex"
3585,"Repeller Systems"
3580,"Battacor"
3582,"Ocucor"
3583,"Kreska"
3586,"Quanta"
3584,"Exergis"
3588,"Convectrix"
3587,"Arca Plasmor"
3589,"Penta"
3591,"Ohma"
3592,"Falcor"
3590,"Ferrox"
3594,"Obex"
3593,"Arca Titron"
3595,"Serro"
3598,"Atmo Systems"
3603,"Spectra Vandal Barrel"
3604,"Spectra Vandal Chassis"
3596,"Lecta"
3597,"Galvacord"
3605,"Spectra Vandal Handle"
3601,"Dual Cestra"
3599,"Detron"
3600,"Cestra"
3602,"Spectra Vandal"
3606,"Sonicor"
3607,"Cycron"
3611,"Gyromag Systems"
3608,"Staticor"
3610,"Plinx"
3609,"Angstrum"
3613,"Twin Gremlins"
3618,"Seer Receiver"
3617,"Seer Barrel"
3612,"Arca Scisco"
3614,"Viper"
3615,"Kraken"
3616,"Seer"
3638,"Karak Wraith Receiver"
3637,"Karak Wraith Barrel"
3631,"Grakata"
3630,"Hind"
3639,"Karak Wraith Stock"
3634,"Grinlok"
3633,"Drakgoon"
3632,"Twin Grakatas"
3636,"Karak Wraith"
3635,"Karak"
3641,"Miter Barrel"
3642,"Miter Blade"
3643,"Miter Chassis"
3644,"Miter Handle"
3640,"Miter"
3648,"Javlok Capacitor"
3650,"Fersteel Alloy"
3652,"Ferros"
3645,"Vulkar"
3646,"Zarr"
3651,"Fersteel Alloy"
3649,"Quartakk"
3647,"Javlok"
3653,"Buzlok"
3661,"Gorgon Wraith Receiver"
3660,"Gorgon Wraith Barrel"
3655,"Harpak"
3654,"Tonkor"
3662,"Gorgon Wraith Stock"
3658,"Argonak"
3657,"Kohm"
3659,"Gorgon Wraith"
3664,"Ankyros"
3663,"Ripkas"
3665,"Dual Cleavers"
3666,"Sheev"
3668,"Sydon"
3669,"Amphis"
3667,"Kesheg"
3670,"Jat Kittag"
3671,"Machete"
3672,"Ack & Brunt"
3674,"Halikar"
3673,"Atterax"
3679,"Krohkur"
3678,"Twin Krohkur"
3676,"Dual Zoren"
3675,"Twin Basolk"
3677,"Atomos"
3680,"Jat Kusar"
3684,"Auroxium Alloy"
3687,"Breath of the Eidolon"
3686,"Auron"
3682,"Broken Scepter"
3685,"Auroxium Alloy"
3688,"Mawfish Bones"
3692,"Brakk Receiver"
3683,"Korrudo"
3691,"Brakk Barrel"
3689,"Stug"
3690,"Brakk"
3695,"Quatz"
3693,"Marelok"
3694,"Nukor"
3696,"Twin Kohmak"
3697,"Kohmak"
3700,"Stubba"
3699,"Kulstar"
3702,"Twin Vipers Wraith Barrels"
3698,"Twin Rogga"
3703,"Twin Vipers Wraith Receivers"
3704,"Twin Vipers Wraith Link"
3701,"Twin Vipers Wraith"
3706,"Cernos"
3709,"Hema"
3708,"Embolist"
3705,"Mutalist Cernos"
3710,"Paracyst"
3707,"Mutalist Quanta"
3712,"Synapse"
3711,"Phage"
3716,"Pathocyst Blade"
3717,"Pathocyst Subcortex"
3713,"Cerata"
3714,"Scoliac"
3715,"Pathocyst"
3720,"Kogake"
3718,"Caustacyst"
3719,"Hirudo"
3721,"Pupacyst"
3722,"Mios"
3723,"Mire"
3724,"Lesion"
3726,"Kunai"
3725,"Tipedo"
3732,"Orokin Ducats"
3728,"Pox"
3727,"Bo"
3729,"Dual Toxocyst"
3730,"Tysis"
3734,"Eidolon Shard"
3731,"Paracesis"
3736,"Maprico"
3737,"Fish Scales"
3740,"Nistlepod"
3733,"Galatine"
3735,"Dehtat"
3741,"Tear Azurite"
3738,"Cyath"
3743,"Azurite"
3742,"Tear Azurite"
3739,"Balla"
3746,"Ooltha"
3744,"Kronsh"
3745,"Mewan"
3753,"Shedu Barrel"
3749,"Rabvee"
3747,"Dokrahm"
3748,"Sepfahn"
3754,"Shedu Chassis"
3751,"Plague Keewar"
3755,"Shedu Handle"
3756,"Shedu Receiver"
3750,"Plague Kripath"
3752,"Shedu"
3758,"Scrubber Exa Brain"
3760,"Tink Dissipator Coil"
3766,"Lex Prime Barrel"
3767,"Lex Prime Receiver"
3768,"Aklex Prime Link"
3761,"Rattleguts"
3763,"Aklex"
3757,"Catchmoon"
3759,"Tombfinger"
3764,"Aklex Prime"
3762,"Gaze"
3765,"Lex Prime"
3773,"Akbronco"
3771,"Akbolto"
3769,"Afuris"
3772,"Bolto"
3770,"Furis"
3775,"Twin Vipers"
3774,"Bronco"
3776,"Akmagnus"
3777,"Magnus"
3778,"Akvasto"
3782,"Bronco Prime Barrel"
3783,"Bronco Prime Receiver"
3784,"Akbronco Prime Link"
3779,"Vasto"
3781,"Bronco Prime"
3786,"Rathbone Head"
3780,"Akbronco Prime"
3785,"<ARCHWING> Rathbone"
3787,"Rathbone Handle"
3789,"Kaszas Blade"
3790,"Kaszas Handle"
3792,"Agkuza Blade"
3794,"Agkuza Guard"
3793,"Agkuza Handle"
3796,"Onorix Blade"
3788,"<ARCHWING> Kaszas"
3791,"<ARCHWING> Agkuza"
3797,"Onorix Handle"
3801,"Centaur Aegis"
3800,"Centaur Blade"
3802,"Centaur Handle"
3795,"<ARCHWING> Onorix"
3798,"<ARCHWING> Veritux"
3807,"Cyngas Receiver"
3806,"Cyngas Barrel"
3808,"Cyngas Stock"
3803,"<ARCHWING> Knux"
3799,"<ARCHWING> Centaur"
3804,"Furax"
3810,"Phaedra Barrel"
3805,"Cyngas"
3811,"Phaedra Receiver"
3814,"Decurion Barrel"
3812,"Phaedra Stock"
3815,"Decurion Receiver"
3818,"Imperator Vandal Barrel"
3809,"Phaedra"
3819,"Imperator Vandal Receiver"
3822,"Corvas Receiver"
3821,"Corvas Barrel"
3823,"Corvas Stock"
3816,"Imperator"
3813,"Dual Decurion"
3817,"Imperator Vandal"
3825,"Velocitus Barrel"
3820,"Corvas"
3826,"Velocitus Receiver"
3827,"Velocitus Stock"
3830,"Fluctus Barrel"
3824,"Velocitus"
3832,"Fluctus Limbs"
3831,"Fluctus Stock"
3834,"Crisma Toroid"
3828,"Grattler"
3829,"Fluctus"
3833,"Larkspur"
3838,"Cernos Prime Lower Limb"
3839,"Cernos Prime Upper Limb"
3840,"Cernos Prime Grip"
3841,"Cernos Prime String"
3835,"Daikyu"
3836,"Akstiletto"
3844,"Paris Prime Lower Limb"
3846,"Paris Prime Grip"
3845,"Paris Prime Upper Limb"
3842,"Paris"
3837,"Cernos Prime"
3847,"Paris Prime String"
3843,"Paris Prime"
3848,"Dread"
3849,"Tigris"
3857,"Boltor Prime Barrel"
3850,"Tiberon"
3855,"Hikou"
3851,"Latron"
3854,"Panthera"
3853,"Nagantaka"
3852,"Rubico"
3858,"Boltor Prime Receiver"
3859,"Boltor Prime Stock"
3856,"Boltor Prime"
3861,"Burston Prime Barrel"
3863,"Burston Prime Stock"
3862,"Burston Prime Receiver"
3865,"Soma Prime Barrel"
3866,"Soma Prime Receiver"
3867,"Soma Prime Stock"
3869,"Stradavar Prime Barrel"
3871,"Stradavar Prime Stock"
3870,"Stradavar Prime Receiver"
3864,"Soma Prime"
3860,"Burston Prime"
3875,"Sybaris Prime Stock"
3873,"Sybaris Prime Barrel"
3874,"Sybaris Prime Receiver"
3868,"Stradavar Prime"
3877,"Tiberon Prime Barrel"
3872,"Sybaris Prime"
3878,"Tiberon Prime Receiver"
3879,"Tiberon Prime Stock"
3882,"Tigris Prime Receiver"
3881,"Tigris Prime Barrel"
3883,"Tigris Prime Stock"
3876,"Tiberon Prime"
3885,"Vectis Prime Barrel"
3886,"Vectis Prime Receiver"
3887,"Vectis Prime Stock"
3880,"Tigris Prime"
3891,"Zhuge Prime Grip"
3890,"Zhuge Prime Receiver"
3889,"Zhuge Prime Barrel"
3892,"Zhuge Prime String"
3884,"Vectis Prime"
3888,"Zhuge Prime"
3896,"Rubico Prime Barrel"
3893,"Zhuge"
3898,"Rubico Prime Stock"
3897,"Rubico Prime Receiver"
3894,"Phantasma"
3901,"Tenora"
3900,"Stradavar"
3899,"Acceltra"
3895,"Rubico Prime"
3902,"Sybaris"
3903,"Astilla"
3906,"Tonbo"
3905,"Scourge"
3904,"Corinth"
3912,"Attica"
3909,"Veldt"
3907,"Nami Skyla"
3910,"Baza"
3908,"Quellor"
3911,"Fulmin"
3914,"Latron Wraith Barrel"
3916,"Latron Wraith Stock"
3915,"Latron Wraith Receiver"
3913,"Latron Wraith"
3918,"Scindo Prime Blade"
3919,"Scindo Prime Handle"
3917,"Scindo Prime"
3920,"Scindo"
3924,"Dakra Prime Blade"
3925,"Dakra Prime Handle"
3921,"Venka"
3922,"Cronus"
3927,"Heat Dagger"
3923,"Dakra Prime"
3933,"Fang Prime Blade"
3932,"Fang Prime Handle"
3926,"Ceramic Dagger"
3929,"Fang"
3928,"Dark Dagger"
3930,"Ether Daggers"
3931,"Fang Prime"
3941,"Furax Wraith Right Gauntlet"
3940,"Furax Wraith Left Gauntlet"
3934,"Dual Kamas"
3935,"Kama"
3938,"Dual Skana"
3937,"Dual Heat Swords"
3936,"Dual Ether"
3939,"Furax Wraith"
3944,"Ankyros Prime Blade"
3945,"Ankyros Prime Gauntlet"
3942,"Tekko"
3943,"Ankyros Prime"
3949,"Glaive Prime Blade"
3950,"Glaive Prime Disc"
3947,"Glaive"
3946,"Kestrel"
3952,"Orvius Blade"
3953,"Orvius Disc"
3958,"Redeemer Prime Blade"
3957,"Redeemer Prime Handle"
3948,"Glaive Prime"
3951,"Orvius"
3955,"Sarpa"
3954,"Gram"
3960,"Volnus"
3959,"Redeemer"
3956,"Redeemer Prime"
3961,"Sibear"
3965,"Wolf Sledge Handle"
3966,"Wolf Sledge Head"
3963,"Fragor"
3964,"Wolf Sledge"
3962,"Magistar"
3967,"Wolf Sledge Motor"
3970,"Ninkondi"
3971,"Shaku"
3969,"Skana"
3968,"Ether Sword"
3972,"Gazal Machete"
3973,"Guandao"
3978,"Orthos Prime Blade"
3976,"Orthos"
3974,"Cassowar"
3979,"Orthos Prime Handle"
3981,"Dual Kamas Prime Handle"
3982,"Dual Kamas Prime Blade"
3975,"Anku"
3984,"Fragor Prime Head"
3980,"Dual Kamas Prime"
3977,"Orthos Prime"
3987,"Kogake Prime Gauntlet"
3985,"Fragor Prime Handle"
3988,"Kogake Prime Boot"
3990,"Ninkondi Prime Handle"
3983,"Fragor Prime"
3991,"Ninkondi Prime Chain"
3993,"Silva & Aegis Prime Blade"
3994,"Silva & Aegis Prime Hilt"
3995,"Silva & Aegis Prime Guard"
3986,"Kogake Prime"
3989,"Ninkondi Prime"
3997,"Tekko Prime Blade"
3998,"Tekko Prime Gauntlet"
4000,"Venka Prime Gauntlet"
4001,"Venka Prime Blades"
3992,"Silva & Aegis Prime"
4004,"Reaper Prime Blade"
4005,"Reaper Prime Handle"
3996,"Tekko Prime"
4009,"Bo Prime Ornament"
4002,"Ether Reaper"
4010,"Bo Prime Handle"
4003,"Reaper Prime"
4012,"Tipedo Prime Ornament"
4013,"Tipedo Prime Handle"
4007,"Dual Raza"
4008,"Bo Prime"
3999,"Venka Prime"
4006,"Hate"
4011,"Tipedo Prime"
4015,"Dark Sword"
4014,"Nami Solo"
4016,"Dark Split-Sword"
4023,"Destreza Prime Handle"
4019,"Nikana"
4020,"Dragon Nikana"
4017,"Heat Sword"
4021,"Karyst"
4018,"Jaw Sword"
4024,"Destreza Prime Blade"
4022,"Destreza Prime"
4028,"Galatine Prime Blade"
4029,"Galatine Prime Handle"
4031,"Gram Prime Blade"
4032,"Gram Prime Handle"
4026,"Plasma Sword"
4034,"Nikana Prime Blade"
4025,"Pangolin Sword"
4027,"Galatine Prime"
4035,"Nikana Prime Hilt"
4037,"Nami Skyla Prime Handle"
4030,"Gram Prime"
4038,"Nami Skyla Prime Blade"
4033,"Nikana Prime"
4043,"War Hilt"
4044,"War Blade"
4036,"Nami Skyla Prime"
4040,"Lacera"
4039,"Dual Keres"
4041,"War"
4042,"Broken War"
4046,"Endura"
4045,"Okina"
4047,"Masseter"
4050,"Destreza"
4049,"Tatsu"
4048,"Pennant"
4052,"Silva & Aegis"
4054,"Boltace"
4056,"Kronen"
4053,"Cobra & Crane"
4051,"Skiajati"
4058,"Kronen Prime Handle"
4059,"Kronen Prime Blade"
4055,"Boltor"
4062,"Lato Vandal Barrel"
4063,"Lato Vandal Receiver"
4065,"Euphona Prime Barrel"
4066,"Euphona Prime Receiver"
4057,"Kronen Prime"
4060,"Gunsen"
4070,"Akbolto Prime Barrel"
4061,"Lato Vandal"
4064,"Euphona Prime"
4067,"Ballistica"
4071,"Akbolto Prime Receiver"
4072,"Akbolto Prime Link"
4068,"Akzani"
4074,"Akjagara Prime Barrel"
4069,"Akbolto Prime"
4075,"Akjagara Prime Receiver"
4076,"Akjagara Prime Link"
4078,"Akstiletto Prime Barrel"
4079,"Akstiletto Prime Receiver"
4080,"Akstiletto Prime Link"
4083,"Ballistica Prime Upper Limb"
4082,"Ballistica Prime Lower Limb"
4073,"Akjagara Prime"
4084,"Ballistica Prime Receiver"
4085,"Ballistica Prime String"
4081,"Ballistica Prime"
4077,"Akstiletto Prime"
4088,"Pyrana Prime Receiver"
4091,"Sicarus Prime Receiver"
4090,"Sicarus Prime Barrel"
4087,"Pyrana Prime Barrel"
4094,"Vasto Prime Barrel"
4086,"Pyrana Prime"
4089,"Sicarus Prime"
4095,"Vasto Prime Receiver"
4096,"Akvasto Prime Link"
4092,"Akvasto Prime"
4093,"Vasto Prime"
4097,"Hystrix"
4099,"Pyrana"
4098,"Akarius"
4100,"Aksomati"
4106,"Braton Prime Barrel"
4102,"Pandero"
4101,"Akjagara"
4103,"Zakti"
4104,"Knell"
4108,"Braton Prime Stock"
4107,"Braton Prime Receiver"
4105,"Braton Prime"
4112,"Latron Prime Barrel"
4113,"Latron Prime Receiver"
4111,"Latron Prime"
4117,"SNIPETRON STOCK"
4114,"Latron Prime Stock"
4116,"SNIPETRON BARREL"
4110,"Gorgon"
4109,"Burston"
4118,"SNIPETRON RECEIVER"
4115,"Snipetron"
4124,"Braton Vandal Stock"
4122,"Braton Vandal Barrel"
4123,"Braton Vandal Receiver"
4119,"Soma"
4126,"Snipetron Vandal Barrel"
4120,"Vectis"
4127,"Snipetron Vandal Receiver"
4121,"Braton Vandal"
4128,"Snipetron Vandal Stock"
4125,"Snipetron Vandal"
4132,"Boar Prime Barrel"
4133,"Boar Prime Receiver"
4134,"Boar Prime Stock"
4138,"Strun Wraith Receiver"
4137,"Strun Wraith Barrel"
4130,"Boar"
4129,"Sobek"
4131,"Boar Prime"
4139,"Strun Wraith Stock"
4136,"Strun Wraith"
4135,"Hek"
4143,"Spira Prime Blade"
4144,"Spira Prime Pouch"
4146,"Hikou Prime Stars"
4141,"Spira"
4140,"Fusilai"
4147,"Hikou Prime Pouch"
4142,"Spira Prime"
4145,"Hikou Prime"
4149,"Talons"
4148,"Castanas"
4150,"Despair"
4224,"Ivara Prime Neuroptics"
4226,"Ivara Prime Chassis"
4228,"Ivara Prime Systems"
4225,"Ivara Prime Neuroptics"
4227,"Ivara Prime Chassis"
4229,"Ivara Prime Systems"
4222,"Ivara Prime"
4223,"Ivara Prime"
4232,"Baza Prime Barrel"
4230,"Baza Prime"
4233,"Baza Prime Receiver"
4234,"Baza Prime Stock"
4231,"Baza Prime"
4237,"Aksomati Prime Link"
4238,"Aksomati Prime Barrel"
4235,"Aksomati Prime"
4241,"Blood Forge"
4239,"Aksomati Prime Receiver"
4236,"Aksomati Prime"
4242,"Balefire Surge"
4244,"Endless Lullaby"
4243,"Reactive Storm"
4240,"Artemis Bow Prime"
4245,"Kuva Bramma"
4247,"Kuva Hind"
4249,"Kuva Nukor"
4281,"Controlled Slide"
4282,"Anchored Glide"
4280,"Ironclad Flight"
4284,"Aerial Ace"
4285,"Mending Shot"
4277,"Mirewinder Parallel Biode"
4283,"Energizing Shot"
4286,"Preparation"
4291,"Pustrels"
4289,"Copernics"
4293,"Isos"
4295,"Nullstones"
4290,"Copernics"
4292,"Pustrels"
4294,"Isos"
4288,"Basmu"
4287,"Basmu"
4296,"Ceti Lacera"
4297,"Ceti Lacera"
4307,"Titania Prime Neuroptics"
4311,"Titania Prime Systems"
4309,"Titania Prime Chassis"
4308,"Titania Prime Neuroptics"
4303,"Dex Pixia Prime"
4304,"Diwata Prime"
4305,"Titania Prime"
4306,"Titania Prime"
4310,"Titania Prime Chassis"
4312,"Titania Prime Systems"
4315,"Corinth Prime Receiver"
4316,"Corinth Prime Barrel"
4317,"Corinth Prime Stock"
4313,"Corinth Prime"
4320,"Pangolin Prime Blade"
4318,"Pangolin Prime"
4321,"Pangolin Prime Handle"
4325,"Catapult"
4314,"Corinth Prime"
4326,"Spellbound Harvest"
4328,"Tribunal"
4327,"Blazing Pillage"
4329,"Ballista Measure"
4323,"Titania"
4322,"Diwata"
4319,"Pangolin Prime"
4324,"Dex Pixia"
4351,"Primed Cleanse Corpus"
4352,"Primed Cleanse Orokin"
4354,"Primed Cleanse Infested"
4353,"Primed Cleanse Grineer"
4360,"DNA Stabilizers"
4359,"Nai-Zhen Kubrow Collar"
4355,"Genetic Code Template"
4357,"Incubator Power Core"
4362,"Brilliant Eidolon Shard"
4358,"Incubator Power Core"
4361,"Hemocyte Cystolith"
4356,"Genetic Code Template"
4363,"Radiant Eidolon Shard"
4365,"Flawless Sentient Core"
4364,"Synthetic Eidolon Shard"
4366,"Exceptional Sentient Core"
4367,"Exceptional Sentient Core"
4369,"Orokin Monitor"
4370,"Frostcap"
4373,"Karkina Antenna"
4371,"Goopolla Spleen"
4372,"Sharrac Teeth"
4379,"Cuthol Tendrils"
4376,"Mortus Horn"
4374,"Khut-Khut Venom Sac"
4375,"Yogwun Stomach"
4378,"Norg Brain"
4377,"Seram Beetle Shell"
4380,"Echowinder Anoscopic Sensor"
4381,"Brickie Muon Battery"
4382,"Sapcaddy Venedo Case"
4383,"Zealot Derelict Code"
4384,"Orokin Archive"
4385,"Proof Fragment"
4389,"Synthula"
4388,"Vitus Essence"
4387,"Simulacrum Access Key"
4391,"Diluted Thermia"
4392,"Omni Forma"
4390,"Synthula"
4393,"Omni Forma"
4398,"Vay Hek Nav Coordinate"
4394,"Umbra Forma"
4399,"Mutalist Alad V Nav Coordinate"
4396,"Gravimag"
4397,"Gravimag"
4395,"Umbra Forma"
4400,"Pulsating Tubercles"
4401,"Infected Palpators"
4402,"Chitinous Husk"
4403,"Severed Bile Sac"
4404,"Cross-Matrix Widget"
4408,"Somatic Fibers"
4405,"Data-Parse Widget"
4406,"Sol-Battery Widget"
4407,"Vector-Thread Widget"
4409,"Orokin Cipher"
4410,"Nav Coordinate"
4411,"Emissary Cred"
4412,"Wolf Cred"
4413,"Omega Isotope"
4414,"Orokin Catalyst"
4416,"Orokin Reactor"
4418,"Cryptographic Alu"
4419,"Riven Sliver"
4420,"Anomaly Shard"
4421,"Antiserum Injector Fragment"
4415,"Orokin Catalyst"
4424,"Void Traces"
4422,"Exilus Warframe Adapter"
4417,"Orokin Reactor"
4423,"Exilus Warframe Adapter"
4426,"Exilus Weapon Adapter"
4425,"Nakak Pearls"
4427,"Exilus Weapon Adapter"
4430,"Ruk's Claw"
4429,"Moonlight Threshcone"
4428,"Sunlight Threshcone"
4432,"Cerulean Fungus Extract"
4431,"Vestan Moss"
4433,"Sunlight Jadeleaf"
4434,"Moonlight Jadeleaf"
4435,"Sunlight Dragonlily"
4436,"Moonlight Dragonlily"
4437,"Frostleaf"
4440,"Asterite"
4438,"Dusklight Sarracenia"
4441,"Aucrux Capacitors"
4439,"Lunar Pitcher"
4443,"Bracoid"
4445,"Carbides"
4447,"Cubic Diodes"
4444,"Bracoid"
4442,"Aucrux Capacitors"
4446,"Carbides"
4449,"Fresnels"
4451,"Gallos Rods"
4448,"Cubic Diodes"
4450,"Fresnels"
4453,"Kesslers"
4455,"Komms"
4457,"Titanium"
4458,"Trachons"
4452,"Gallos Rods"
4454,"Kesslers"
4456,"Komms"
4460,"Arsenal Segment"
4459,"Trachons"
4463,"Landing Craft Foundry Segment"
4465,"Kavat Incubator Upgrade Segment"
4468,"Nutrio Incubator Upgrade Segment"
4467,"Incubator Segment"
4471,"Mod Transmute Segment"
4464,"Landing Craft Foundry Segment"
4470,"Mod Fusion Segment"
4466,"Kavat Incubator Upgrade Segment"
4469,"Nutrio Incubator Upgrade Segment"
4472,"Personal Quarters Segment"
4474,"Railjack Cephalon"
4473,"Personal Quarters Segment"
4476,"Spotted Bolarola Tag"
4477,"Thorny Bolarola Tag"
4479,"Brindle Kubrodon Tag"
4478,"Black-Banded Bolarola Tag"
4480,"Kubrodon Incarnadine Tag"
4475,"Railjack Cephalon"
4481,"Vallis Kubrodon Tag"
4482,"Sunny Pobber Tag"
4483,"Subterranean Pobber Tag"
4484,"Delicate Pobber Tag"
4485,"White-Breasted Virmink Tag"
4486,"Red-Crested Virmink Tag"
4489,"Maxim Medallion"
4487,"Dusky-Headed Virmink Tag"
4488,"Medallion"
4490,"Lawful Medallion"
4491,"Datum"
4492,"Genius Datum"
4493,"Intriguing Datum"
4494,"Seed"
4497,"Quittance"
4496,"Bountiful Seed"
4495,"Flawless Seed"
4498,"Partner Quittance"
4499,"Executive Quittance"
4501,"Exalted Mark"
4502,"Honored Mark"
4500,"Mark"
4504,"General Insignia"
4503,"Insignia"
4505,"Defender Insignia"
4506,"Universal Medallion"
4507,"Kavasa Prime Band"
4509,"Scimitar Avionics"
4508,"Kavasa Prime Buckle"
4510,"Scimitar Avionics"
4511,"Scimitar Engines"
4512,"Scimitar Engines"
4513,"Scimitar Fuselage"
4515,"Xiphos Avionics"
4517,"Xiphos Engines"
4516,"Xiphos Avionics"
4519,"Xiphos Fuselage"
4514,"Scimitar Fuselage"
4518,"Xiphos Engines"
4521,"Mantis Fuselage"
4520,"Xiphos Fuselage"
4523,"Mantis Engines"
4524,"Mantis Engines"
4522,"Mantis Fuselage"
4525,"Mantis Avionics"
4529,"Sheev Blade"
4527,"Detron Barrel"
4533,"Beta Corruptor"
4528,"Detron Receiver"
4532,"Alpha Corruptor"
4531,"Sheev Hilt"
4530,"Sheev Heatsink"
4534,"Tethra Data Fragments"
4526,"Mantis Avionics"
4535,"Stance Forma"
4538,"Delta Beacon"
4537,"Stable Corruptor"
4541,"Omega Beacon"
4536,"Stance Forma"
4539,"Gamma Beacon"
4540,"Kappa Beacon"
4545,"Trembera Essence"
4544,"Pyrus Essence"
4546,"Corpus Cipher"
4547,"Corpus Datamass"
4553,"Deadly Maneuvers"
4554,"Precision Strike"
4552,"Dizzying Rounds"
4611,"Enraged"
4612,"Rubble Heap"
4613,"Abundant Mutation"
4614,"Revealing Spores"
4615,"Cephalite Resonance"
4632,"Primed Rubedo-Lined Barrel"
4635,"Protea Neuroptics"
4637,"Protea Chassis"
